trial_index,arm_name,trial_status,generation_node,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
460,460_0,ABANDONED,SOBOL,730,0,286,1199,644
461,461_0,ABANDONED,SOBOL,1697,2,227,927,1123
462,462_0,ABANDONED,SOBOL,1101,2,408,1877,1804
463,463_0,ABANDONED,SOBOL,71,4,106,247,464
464,464_0,ABANDONED,SOBOL,11,1,366,1483,1273
465,465_0,ABANDONED,SOBOL,1043,4,181,641,994
466,466_0,ABANDONED,SOBOL,1631,0,486,1664,176
467,467_0,ABANDONED,SOBOL,662,3,60,462,1592
468,468_0,ABANDONED,SOBOL,796,0,241,76,1940
469,469_0,ABANDONED,SOBOL,1765,3,308,1800,297
470,470_0,FAILED,SOBOL,1409,1,113,754,600
471,471_0,ABANDONED,SOBOL,378,4,436,1120,1136
472,472_0,ABANDONED,SOBOL,268,0,69,1943,856
473,473_0,ABANDONED,SOBOL,1298,2,384,180,1376
474,474_0,ABANDONED,SOBOL,1902,2,190,1140,1695
475,475_0,ABANDONED,SOBOL,935,4,264,986,37
476,476_0,ABANDONED,SOBOL,553,1,444,599,431
477,477_0,ABANDONED,SOBOL,1521,3,11,1277,1832
478,478_0,ABANDONED,SOBOL,1180,0,316,294,1029
479,479_0,ABANDONED,SOBOL,150,3,139,1580,735
480,480_0,ABANDONED,SOBOL,168,1,40,1071,1877
481,481_0,FAILED,SOBOL,1136,3,474,804,359
482,482_0,ABANDONED,SOBOL,1537,1,169,1751,538
483,483_0,ABANDONED,SOBOL,507,3,345,125,1199
484,484_0,ABANDONED,SOBOL,890,0,418,481,1335
485,485_0,FAILED,SOBOL,1921,2,102,1645,932
486,486_0,FAILED,SOBOL,1253,2,297,659,238
487,487_0,ABANDONED,SOBOL,284,4,223,1465,1529
488,488_0,ABANDONED,SOBOL,424,0,274,1594,494
489,489_0,ABANDONED,SOBOL,1392,3,208,280,1770
490,490_0,FAILED,SOBOL,1809,1,403,1290,1091
491,491_0,ABANDONED,SOBOL,778,4,79,586,672
492,492_0,ABANDONED,SOBOL,647,2,152,941,793
493,493_0,ABANDONED,SOBOL,1677,4,336,1185,1439
494,494_0,ABANDONED,SOBOL,1024,0,31,136,1633
495,495_0,ABANDONED,SOBOL,56,2,457,1988,100
496,496_0,ABANDONED,SOBOL,114,0,198,725,1164
497,497_0,ABANDONED,SOBOL,1083,3,257,1399,568
498,498_0,FAILED,SOBOL,1744,1,77,421,263
499,499_0,ABANDONED,SOBOL,712,4,378,1705,1970
500,500_0,ABANDONED,SOBOL,829,1,322,1818,1623
501,501_0,ABANDONED,SOBOL,1860,4,131,58,142
502,502_0,FAILED,SOBOL,1466,0,451,1013,962
503,503_0,ABANDONED,SOBOL,498,3,2,861,1301
504,504_0,ABANDONED,SOBOL,359,2,495,202,707
505,505_0,ABANDONED,SOBOL,1326,4,54,1922,1061
506,506_0,ABANDONED,SOBOL,1971,0,374,882,1866
507,507_0,ABANDONED,SOBOL,941,2,175,1244,401
508,508_0,ABANDONED,SOBOL,573,1,119,1357,7
509,509_0,ABANDONED,SOBOL,1604,3,428,519,1729
510,510_0,ABANDONED,SOBOL,1195,1,248,1535,1409
511,511_0,ABANDONED,SOBOL,227,3,299,339,828
512,512_0,ABANDONED,SOBOL,223,1,217,238,640
513,513_0,ABANDONED,SOBOL,1192,3,269,1888,1097
514,514_0,ABANDONED,SOBOL,1603,1,89,932,1791
515,515_0,ABANDONED,SOBOL,572,3,398,1192,445
516,516_0,ABANDONED,SOBOL,938,2,342,1328,90
517,517_0,ABANDONED,SOBOL,1969,4,143,546,1678
518,518_0,ABANDONED,SOBOL,1326,0,463,1524,1500
519,519_0,ABANDONED,SOBOL,357,2,22,351,768
520,520_0,ABANDONED,SOBOL,499,1,483,715,1240
521,521_0,FAILED,SOBOL,1467,4,34,1411,524
522,522_0,FAILED,SOBOL,1862,0,354,394,330
523,523_0,ABANDONED,SOBOL,832,3,163,1730,1934
524,524_0,ABANDONED,SOBOL,714,0,107,1867,1532
525,525_0,ABANDONED,SOBOL,1744,3,408,7,201
526,526_0,FAILED,SOBOL,1085,1,228,1048,879
527,527_0,ABANDONED,SOBOL,117,4,287,828,1352
528,528_0,ABANDONED,SOBOL,58,2,59,1591,411
529,529_0,ABANDONED,SOBOL,1027,4,486,285,1822
530,530_0,FAILED,SOBOL,1678,0,181,1270,1000
531,531_0,ABANDONED,SOBOL,647,2,364,604,732
532,532_0,ABANDONED,SOBOL,780,0,437,998,860
533,533_0,ABANDONED,SOBOL,1812,3,113,1126,1402
534,534_0,ABANDONED,SOBOL,1393,1,308,180,1708
535,535_0,ABANDONED,SOBOL,424,4,243,1946,56
536,536_0,ABANDONED,SOBOL,283,0,262,1115,1967
537,537_0,FAILED,SOBOL,1251,2,189,761,299
538,538_0,FAILED,SOBOL,1918,2,384,1809,621
539,539_0,ABANDONED,SOBOL,887,4,67,65,1147
540,540_0,ABANDONED,SOBOL,506,1,141,459,1260
541,541_0,ABANDONED,SOBOL,1536,3,317,1665,976
542,542_0,FAILED,SOBOL,1133,1,11,656,171
543,543_0,ABANDONED,SOBOL,165,3,446,1470,1566
544,544_0,ABANDONED,SOBOL,152,1,346,1995,799
545,545_0,ABANDONED,SOBOL,1183,3,170,131,1465
546,546_0,ABANDONED,SOBOL,1522,0,475,1174,1645
547,547_0,ABANDONED,SOBOL,553,3,41,950,118
548,548_0,FAILED,SOBOL,937,0,222,587,473
549,549_0,ABANDONED,SOBOL,1905,2,296,1287,1759
550,550_0,ABANDONED,SOBOL,1299,2,101,268,1063
551,551_0,ABANDONED,SOBOL,268,4,417,1608,670
552,552_0,ABANDONED,SOBOL,377,0,80,1456,1323
553,553_0,ABANDONED,SOBOL,1407,3,404,670,913
554,554_0,FAILED,SOBOL,1761,1,209,1650,234
555,555_0,ABANDONED,SOBOL,794,4,275,474,1503
556,556_0,ABANDONED,SOBOL,662,1,456,111,1906
557,557_0,ABANDONED,SOBOL,1630,4,30,1763,362
558,558_0,FAILED,SOBOL,1039,0,335,807,558
559,559_0,ABANDONED,SOBOL,9,3,151,1069,1209
560,560_0,ABANDONED,SOBOL,67,0,379,334,28
561,561_0,ABANDONED,SOBOL,1098,2,78,1542,1741
562,562_0,ABANDONED,SOBOL,1697,2,258,528,1436
563,563_0,ABANDONED,SOBOL,728,4,199,1346,831
564,564_0,ABANDONED,SOBOL,844,1,1,1241,701
565,565_0,ABANDONED,SOBOL,1813,4,450,883,1034
566,566_0,ABANDONED,SOBOL,1482,0,130,1937,1854
567,567_0,ABANDONED,SOBOL,451,3,321,189,383
568,568_0,ABANDONED,SOBOL,343,2,176,872,1594
569,569_0,FAILED,SOBOL,1373,4,375,1004,138
570,570_0,ABANDONED,SOBOL,1956,0,55,51,942
571,571_0,ABANDONED,SOBOL,988,2,496,1823,1291
572,572_0,ABANDONED,SOBOL,620,1,298,1717,1177
573,573_0,ABANDONED,SOBOL,1588,3,247,407,587
574,574_0,ABANDONED,SOBOL,1241,1,427,1398,267
575,575_0,ABANDONED,SOBOL,211,3,118,728,1996
576,576_0,ABANDONED,SOBOL,190,2,413,1019,1448
577,577_0,FAILED,SOBOL,1221,4,105,857,789
578,578_0,ABANDONED,SOBOL,1578,0,284,1838,108
579,579_0,ABANDONED,SOBOL,609,2,234,36,1628
580,580_0,ABANDONED,SOBOL,975,0,37,422,1780
581,581_0,FAILED,SOBOL,1943,3,479,1702,487
582,582_0,FAILED,SOBOL,1355,1,158,743,683
583,583_0,ABANDONED,SOBOL,324,3,357,1382,1085
584,584_0,ABANDONED,SOBOL,462,0,147,1558,923
585,585_0,ABANDONED,SOBOL,1492,3,339,318,1340
586,586_0,ABANDONED,SOBOL,1833,1,18,1362,1521
587,587_0,FAILED,SOBOL,865,4,468,512,243
588,588_0,ABANDONED,SOBOL,747,1,271,899,349
589,589_0,ABANDONED,SOBOL,1715,4,213,1225,1884
590,590_0,ABANDONED,SOBOL,1111,0,393,205,1187
591,591_0,ABANDONED,SOBOL,80,3,92,1921,544
592,592_0,ABANDONED,SOBOL,29,0,317,686,1719
593,593_0,ABANDONED,SOBOL,1060,3,134,1440,14
594,594_0,ABANDONED,SOBOL,1641,1,438,489,817
595,595_0,ABANDONED,SOBOL,672,4,13,1635,1415
596,596_0,ABANDONED,SOBOL,806,2,195,1779,1052
597,597_0,ABANDONED,SOBOL,1775,4,262,95,711
598,598_0,FAILED,SOBOL,1426,0,66,1085,393
599,599_0,ABANDONED,SOBOL,395,2,391,791,1871
600,600_0,ABANDONED,SOBOL,258,1,114,147,152
601,601_0,ABANDONED,SOBOL,1288,3,431,1979,1615
602,602_0,ABANDONED,SOBOL,1885,1,235,966,1312
603,603_0,ABANDONED,SOBOL,917,3,310,1159,956
604,604_0,ABANDONED,SOBOL,535,0,492,1303,577
605,605_0,ABANDONED,SOBOL,1503,2,59,571,1160
606,606_0,ABANDONED,SOBOL,1170,2,363,1624,1978
607,607_0,ABANDONED,SOBOL,140,4,188,252,257
608,608_0,ABANDONED,SOBOL,185,0,25,777,1115
609,609_0,FAILED,SOBOL,1154,2,459,1099,649
610,610_0,ABANDONED,SOBOL,1547,2,155,81,454
611,611_0,ABANDONED,SOBOL,516,4,330,1793,1809
612,612_0,ABANDONED,SOBOL,900,1,402,1680,1656
613,613_0,FAILED,SOBOL,1931,4,85,444,76
614,614_0,ABANDONED,SOBOL,1270,1,280,1486,755
615,615_0,ABANDONED,SOBOL,301,3,206,640,1478
616,616_0,ABANDONED,SOBOL,414,1,291,300,514
617,617_0,ABANDONED,SOBOL,1382,4,225,1575,1222
618,618_0,ABANDONED,SOBOL,1791,0,420,620,1916
619,619_0,ABANDONED,SOBOL,761,2,95,1254,321
620,620_0,ABANDONED,SOBOL,629,0,167,1141,215
621,621_0,ABANDONED,SOBOL,1659,3,350,983,1553
622,622_0,ABANDONED,SOBOL,1014,1,46,1962,1374
623,623_0,ABANDONED,SOBOL,46,4,472,164,893
624,624_0,ABANDONED,SOBOL,96,1,246,1427,1843
625,625_0,FAILED,SOBOL,1065,4,304,699,425
626,626_0,ABANDONED,SOBOL,1734,0,125,1746,746
627,627_0,ABANDONED,SOBOL,703,3,425,378,1022
628,628_0,ABANDONED,SOBOL,819,0,368,23,1385
629,629_0,ABANDONED,SOBOL,1850,2,176,1851,851
630,630_0,FAILED,SOBOL,1449,2,497,844,46
631,631_0,ABANDONED,SOBOL,480,4,48,1032,1691
632,632_0,ABANDONED,SOBOL,368,1,449,1903,286
633,633_0,ABANDONED,SOBOL,1336,3,8,223,1946
634,634_0,FAILED,SOBOL,1989,1,328,1207,1126
635,635_0,FAILED,SOBOL,959,3,129,917,607
636,636_0,ABANDONED,SOBOL,591,2,72,561,986
637,637_0,FAILED,SOBOL,1621,4,380,1313,1278
638,638_0,ABANDONED,SOBOL,1204,0,200,367,1583
639,639_0,ABANDONED,SOBOL,236,2,251,1509,180
640,640_0,ABANDONED,SOBOL,249,1,65,406,1637
641,641_0,ABANDONED,SOBOL,1218,4,388,1720,94
642,642_0,ABANDONED,SOBOL,1612,0,194,709,791
643,643_0,ABANDONED,SOBOL,580,3,260,1415,1442
644,644_0,ABANDONED,SOBOL,964,0,441,1059,1087
645,645_0,FAILED,SOBOL,1995,3,15,815,678
646,646_0,ABANDONED,SOBOL,1334,1,320,1865,496
647,647_0,ABANDONED,SOBOL,366,4,136,11,1767
648,648_0,ABANDONED,SOBOL,475,1,362,929,241
649,649_0,ABANDONED,SOBOL,1442,3,185,1197,1527
650,650_0,ABANDONED,SOBOL,1851,1,490,249,1330
651,651_0,ABANDONED,SOBOL,821,3,56,1875,937
652,652_0,ABANDONED,SOBOL,689,2,238,1520,534
653,653_0,ABANDONED,SOBOL,1720,4,311,354,1201
654,654_0,ABANDONED,SOBOL,1074,0,117,1341,1882
655,655_0,ABANDONED,SOBOL,106,2,432,535,355
656,656_0,ABANDONED,SOBOL,32,0,161,1798,1413
657,657_0,ABANDONED,SOBOL,1001,2,359,78,823
658,658_0,RUNNING,SOBOL,1669,2,39,1117,4
659,659_0,ABANDONED,SOBOL,638,4,480,757,1733
660,660_0,ABANDONED,SOBOL,773,4,231,1636,997
661,661_0,ABANDONED,SOBOL,1543,1,436,338,1861
662,662_0,FAILED,SOBOL,1400,3,23,1196,1150
663,663_0,ABANDONED,SOBOL,158,0,320,776,23
664,664_0,ABANDONED,SOBOL,285,2,444,721,407
665,665_0,ABANDONED,SOBOL,1024,1,148,1297,1295
666,666_0,ABANDONED,SOBOL,1920,4,311,158,1693
667,667_0,ABANDONED,SOBOL,646,2,106,1862,574
668,668_0,ABANDONED,SOBOL,540,3,281,1401,1930
669,669_0,ABANDONED,SOBOL,1768,0,78,571,801
670,670_0,ABANDONED,SOBOL,1162,4,475,1961,219
671,671_0,ABANDONED,SOBOL,405,1,176,12,1081
672,672_0,ABANDONED,SOBOL,28,4,52,488,1474
673,673_0,ABANDONED,SOBOL,1288,2,350,1532,352
674,674_0,FAILED,SOBOL,1642,2,203,922,629
675,675_0,ABANDONED,SOBOL,916,0,405,1096,1514
676,676_0,FAILED,SOBOL,969,2,81,206,66
677,677_0,ABANDONED,SOBOL,1714,0,254,1751,1202
678,678_0,ABANDONED,SOBOL,1357,4,166,642,1786
679,679_0,ABANDONED,SOBOL,85,2,493,1315,914
680,680_0,ABANDONED,SOBOL,458,4,369,1183,531
681,681_0,ABANDONED,SOBOL,1234,1,41,853,1643
682,682_0,FAILED,SOBOL,1837,3,379,1743,1368
683,683_0,ABANDONED,SOBOL,596,0,206,292,489
684,684_0,ABANDONED,SOBOL,718,3,407,941,1006
685,685_0,FAILED,SOBOL,1973,2,236,1017,137
686,686_0,ABANDONED,SOBOL,1080,2,340,376,845
687,687_0,ABANDONED,SOBOL,354,1,11,1580,1982
688,688_0,ABANDONED,SOBOL,230,3,135,1916,1588
689,689_0,ABANDONED,SOBOL,1454,0,465,118,710
690,690_0,FAILED,SOBOL,1600,4,111,1478,309
691,691_0,ABANDONED,SOBOL,842,1,283,559,1423
692,692_0,ABANDONED,SOBOL,857,3,479,261,623
693,693_0,ABANDONED,SOBOL,1584,0,184,1712,1735
694,694_0,ABANDONED,SOBOL,1469,4,267,821,1277
695,695_0,ABANDONED,SOBOL,215,1,64,1150,397
696,696_0,ABANDONED,SOBOL,338,3,189,1346,33
697,697_0,ABANDONED,SOBOL,1097,2,392,673,1168
698,698_0,ABANDONED,SOBOL,1957,3,59,1783,1819
699,699_0,ABANDONED,SOBOL,734,1,354,238,947
700,700_0,ABANDONED,SOBOL,581,4,24,526,1554
701,701_0,FAILED,SOBOL,1853,1,322,1445,677
702,702_0,ABANDONED,SOBOL,1218,3,223,87,343
703,703_0,ABANDONED,SOBOL,473,0,425,1886,1456
704,704_0,ABANDONED,SOBOL,101,2,299,1613,1098
705,705_0,FAILED,SOBOL,1341,0,98,408,228
706,706_0,FAILED,SOBOL,1730,4,447,1047,753
707,707_0,ABANDONED,SOBOL,954,2,150,972,1890
708,708_0,ABANDONED,SOBOL,901,4,333,1830,440
709,709_0,ABANDONED,SOBOL,1657,2,6,126,1328
710,710_0,ABANDONED,SOBOL,1273,2,422,1267,1660
711,711_0,ABANDONED,SOBOL,44,0,250,691,541
712,712_0,ABANDONED,SOBOL,421,3,124,808,905
713,713_0,ABANDONED,SOBOL,1146,0,297,1228,1769
714,714_0,ABANDONED,SOBOL,1784,4,131,368,1242
715,715_0,ABANDONED,SOBOL,524,1,458,1666,115
716,716_0,ABANDONED,SOBOL,662,2,164,1066,1382
717,717_0,FAILED,SOBOL,1905,1,492,892,260
718,718_0,ABANDONED,SOBOL,1039,3,92,1500,721
719,719_0,ABANDONED,SOBOL,270,1,262,456,1606
720,720_0,ABANDONED,SOBOL,142,4,388,42,1964
721,721_0,ABANDONED,SOBOL,1416,1,217,1992,834
722,722_0,FAILED,SOBOL,1528,3,367,603,186
723,723_0,ABANDONED,SOBOL,789,0,38,1433,1048
724,724_0,ABANDONED,SOBOL,803,3,346,882,1723
725,725_0,FAILED,SOBOL,1514,1,48,1082,604
726,726_0,FAILED,SOBOL,1430,3,401,443,378
727,727_0,ABANDONED,SOBOL,129,2,199,1523,1265
728,728_0,ABANDONED,SOBOL,252,4,75,1984,1180
729,729_0,FAILED,SOBOL,1057,1,276,60,53
730,730_0,FAILED,SOBOL,1887,3,173,1418,967
731,731_0,ABANDONED,SOBOL,679,0,470,624,1831
732,732_0,ABANDONED,SOBOL,510,4,145,148,657
733,733_0,ABANDONED,SOBOL,1798,2,440,1818,1543
734,734_0,ABANDONED,SOBOL,1132,2,103,708,1445
735,735_0,ABANDONED,SOBOL,435,0,307,1256,323
736,736_0,ABANDONED,SOBOL,61,3,431,1248,248
737,737_0,ABANDONED,SOBOL,1256,0,228,794,1110
738,738_0,ABANDONED,SOBOL,1675,4,315,1685,1902
739,739_0,ABANDONED,SOBOL,884,1,20,359,772
740,740_0,ABANDONED,SOBOL,940,4,468,1468,1339
741,741_0,FAILED,SOBOL,1744,1,140,513,460
742,742_0,ABANDONED,SOBOL,1327,3,286,1902,560
743,743_0,ABANDONED,SOBOL,114,0,116,77,1672
744,744_0,ABANDONED,SOBOL,491,2,240,429,1757
745,745_0,ABANDONED,SOBOL,1201,0,411,1597,886
746,746_0,FAILED,SOBOL,1870,4,15,990,95
747,747_0,ABANDONED,SOBOL,563,2,344,1039,1231
748,748_0,ABANDONED,SOBOL,748,3,45,1701,280
749,749_0,ABANDONED,SOBOL,1943,0,372,279,1394
750,750_0,ABANDONED,SOBOL,1110,4,210,1138,1618
751,751_0,ABANDONED,SOBOL,324,1,382,843,740
752,752_0,ABANDONED,SOBOL,197,3,258,663,815
753,753_0,ABANDONED,SOBOL,1486,1,85,1365,1952
754,754_0,ABANDONED,SOBOL,1567,2,497,224,1036
755,755_0,ABANDONED,SOBOL,874,1,170,1803,166
756,756_0,ABANDONED,SOBOL,828,4,101,1007,1849
757,757_0,ABANDONED,SOBOL,1613,2,304,957,977
758,758_0,ABANDONED,SOBOL,1440,3,153,1567,4
759,759_0,ABANDONED,SOBOL,244,1,452,398,1139
760,760_0,ABANDONED,SOBOL,371,3,326,110,1306
761,761_0,ABANDONED,SOBOL,1063,0,28,1934,427
762,762_0,ABANDONED,SOBOL,1991,4,429,544,593
763,763_0,ABANDONED,SOBOL,701,1,227,1499,1705
764,764_0,ABANDONED,SOBOL,610,2,397,1772,782
765,765_0,ABANDONED,SOBOL,1823,0,192,194,1919
766,766_0,ABANDONED,SOBOL,1247,4,359,1332,1069
767,767_0,ABANDONED,SOBOL,445,2,62,631,199
768,768_0,ABANDONED,SOBOL,67,4,187,873,372
769,769_0,ABANDONED,SOBOL,1375,1,484,1169,1485
770,770_0,ABANDONED,SOBOL,1696,3,67,311,1526
771,771_0,ABANDONED,SOBOL,987,0,272,1734,648
772,772_0,ABANDONED,SOBOL,930,3,213,594,1213
773,773_0,FAILED,SOBOL,1629,0,384,1388,86
774,774_0,ABANDONED,SOBOL,1302,4,34,28,934
775,775_0,ABANDONED,SOBOL,15,1,363,1951,1798
776,776_0,ABANDONED,SOBOL,387,4,489,1553,1631
777,777_0,ABANDONED,SOBOL,1179,2,159,473,512
778,778_0,FAILED,SOBOL,1751,2,259,1115,469
779,779_0,ABANDONED,SOBOL,558,0,87,914,1357
780,780_0,FAILED,SOBOL,633,4,293,327,156
781,781_0,FAILED,SOBOL,1933,1,120,1653,1018
782,782_0,ABANDONED,SOBOL,1011,3,454,763,1994
783,783_0,ABANDONED,SOBOL,299,0,127,1218,864
784,784_0,ABANDONED,SOBOL,176,2,2,1288,691
785,785_0,ABANDONED,SOBOL,1383,0,329,740,1576
786,786_0,ABANDONED,SOBOL,1561,3,245,1848,1411
787,787_0,ABANDONED,SOBOL,755,1,418,178,290
788,788_0,ABANDONED,SOBOL,763,3,14,1957,1256
789,789_0,ABANDONED,SOBOL,1554,0,340,7,386
790,790_0,ABANDONED,SOBOL,1376,4,242,1397,595
791,791_0,ABANDONED,SOBOL,182,1,414,568,1732
792,792_0,ABANDONED,SOBOL,306,4,289,935,1838
793,793_0,ABANDONED,SOBOL,1003,2,116,1108,960
794,794_0,FAILED,SOBOL,1927,2,466,499,60
795,795_0,ABANDONED,SOBOL,639,0,139,1543,1174
796,796_0,ABANDONED,SOBOL,550,4,500,1193,317
797,797_0,ABANDONED,SOBOL,1758,1,171,773,1452
798,798_0,ABANDONED,SOBOL,1186,3,254,1631,1536
799,799_0,ABANDONED,SOBOL,381,0,84,332,665
800,800_0,ABANDONED,SOBOL,8,3,209,168,781
801,801_0,ABANDONED,SOBOL,1309,1,380,1873,1893
802,802_0,ABANDONED,SOBOL,1635,3,46,734,1118
803,803_0,ABANDONED,SOBOL,924,2,375,1310,239
804,804_0,ABANDONED,SOBOL,995,3,176,389,1680
805,805_0,FAILED,SOBOL,1688,1,472,1593,551
806,806_0,FAILED,SOBOL,1365,2,71,951,469
807,807_0,ABANDONED,SOBOL,76,1,275,1028,1330
808,808_0,ABANDONED,SOBOL,453,3,400,1473,1224
809,809_0,FAILED,SOBOL,1239,0,197,553,102
810,810_0,ABANDONED,SOBOL,1814,4,346,1913,879
811,811_0,ABANDONED,SOBOL,619,1,51,116,1764
812,812_0,ABANDONED,SOBOL,692,2,314,653,747
813,813_0,ABANDONED,SOBOL,1999,0,17,1327,1611
814,814_0,ABANDONED,SOBOL,1072,4,433,219,1401
815,815_0,ABANDONED,SOBOL,362,2,231,1763,273
816,816_0,ABANDONED,SOBOL,235,4,106,1739,157
817,817_0,ABANDONED,SOBOL,1448,1,307,289,1044
818,818_0,ABANDONED,SOBOL,1622,3,142,1179,1943
819,819_0,ABANDONED,SOBOL,819,0,439,848,823
820,820_0,ABANDONED,SOBOL,866,4,262,83,1132
821,821_0,ABANDONED,SOBOL,1575,1,89,1881,11
822,822_0,ABANDONED,SOBOL,1495,3,485,523,971
823,823_0,ABANDONED,SOBOL,188,0,158,1443,1856
824,824_0,ABANDONED,SOBOL,315,2,33,1060,1714
825,825_0,FAILED,SOBOL,1118,0,361,983,584
826,826_0,FAILED,SOBOL,1953,4,213,1623,435
827,827_0,ABANDONED,SOBOL,739,2,387,419,1297
828,828_0,ABANDONED,SOBOL,572,3,244,818,190
829,829_0,FAILED,SOBOL,1861,0,415,1148,1078
830,830_0,ABANDONED,SOBOL,1192,4,3,257,1910
831,831_0,ABANDONED,SOBOL,500,1,332,1707,790
832,832_0,ABANDONED,SOBOL,123,4,457,1793,655
833,833_0,ABANDONED,SOBOL,1319,2,127,249,1519
834,834_0,ABANDONED,SOBOL,1734,3,290,1359,1492
835,835_0,FAILED,SOBOL,949,1,119,685,365
836,836_0,ABANDONED,SOBOL,876,2,428,1513,1805
837,837_0,ABANDONED,SOBOL,1682,0,223,468,927
838,838_0,FAILED,SOBOL,1262,3,328,1076,93
839,839_0,ABANDONED,SOBOL,55,2,31,903,1207
840,840_0,ABANDONED,SOBOL,427,4,156,599,1348
841,841_0,ABANDONED,SOBOL,1139,1,452,1428,478
842,842_0,ABANDONED,SOBOL,1805,3,99,39,503
843,843_0,ABANDONED,SOBOL,504,0,303,1990,1640
844,844_0,ABANDONED,SOBOL,686,4,70,1278,873
845,845_0,ABANDONED,SOBOL,1880,2,273,702,1985
846,846_0,ABANDONED,SOBOL,1051,2,184,1843,1027
847,847_0,ABANDONED,SOBOL,259,0,483,138,147
848,848_0,ABANDONED,SOBOL,136,3,358,365,283
849,849_0,ABANDONED,SOBOL,1423,0,60,1663,1418
850,850_0,ABANDONED,SOBOL,1507,4,398,804,1569
851,851_0,ABANDONED,SOBOL,809,1,195,1223,698
852,852_0,FAILED,SOBOL,795,4,376,713,30
853,853_0,FAILED,SOBOL,1521,2,205,1262,1144
854,854_0,ABANDONED,SOBOL,1409,2,371,152,1868
855,855_0,ABANDONED,SOBOL,150,0,42,1820,990
856,856_0,ABANDONED,SOBOL,276,3,167,1672,565
857,857_0,ABANDONED,SOBOL,1033,0,497,347,1702
858,858_0,ABANDONED,SOBOL,1897,4,80,1238,1286
859,859_0,ABANDONED,SOBOL,669,1,251,783,416
860,860_0,ABANDONED,SOBOL,518,3,112,446,1089
861,861_0,RUNNING,SOBOL,1791,1,285,1526,210
862,862_0,FAILED,SOBOL,1153,4,135,886,810
863,863_0,ABANDONED,SOBOL,414,2,462,1088,1921
864,864_0,ABANDONED,SOBOL,37,4,337,1408,1508
865,865_0,ABANDONED,SOBOL,1279,1,9,613,636
866,866_0,ABANDONED,SOBOL,1664,3,411,1971,345
867,867_0,ABANDONED,SOBOL,894,0,237,48,1481
868,868_0,ABANDONED,SOBOL,963,3,312,1125,908
869,869_0,ABANDONED,SOBOL,1720,0,109,831,1793
870,870_0,ABANDONED,SOBOL,1333,4,444,1691,1195
871,871_0,ABANDONED,SOBOL,109,1,145,267,73
872,872_0,ABANDONED,SOBOL,482,3,20,228,498
873,873_0,ABANDONED,SOBOL,1209,1,318,1808,1359
874,874_0,ABANDONED,SOBOL,1844,2,234,667,1652
875,875_0,ABANDONED,SOBOL,589,0,437,1367,522
876,876_0,ABANDONED,SOBOL,725,4,200,1892,1973
877,877_0,ABANDONED,SOBOL,1966,1,405,66,853
878,878_0,ABANDONED,SOBOL,1105,3,54,1455,128
879,879_0,ABANDONED,SOBOL,329,0,351,501,1015
880,880_0,ABANDONED,SOBOL,206,2,476,993,1430
881,881_0,FAILED,SOBOL,1478,0,180,1041,303
882,882_0,ABANDONED,SOBOL,1593,4,279,433,717
883,883_0,ABANDONED,SOBOL,849,2,75,1603,1581
884,884_0,ABANDONED,SOBOL,832,2,132,1337,406
885,885_0,ABANDONED,SOBOL,1609,0,461,637,1268
886,886_0,ABANDONED,SOBOL,1462,4,124,1776,1743
887,887_0,ABANDONED,SOBOL,222,2,294,196,614
888,888_0,ABANDONED,SOBOL,345,4,419,297,941
889,889_0,ABANDONED,SOBOL,1090,1,248,1721,1826
890,890_0,ABANDONED,SOBOL,1981,3,336,863,1162
891,891_0,ABANDONED,SOBOL,710,0,7,1158,40
892,892_0,ABANDONED,SOBOL,606,3,364,1571,1463
893,893_0,FAILED,SOBOL,1828,2,38,401,336
894,894_0,FAILED,SOBOL,1225,3,390,1011,684
895,895_0,ABANDONED,SOBOL,466,1,218,963,1548
896,896_0,ABANDONED,SOBOL,94,3,93,533,1881
897,897_0,ABANDONED,SOBOL,1348,0,266,1487,761
898,898_0,ABANDONED,SOBOL,1706,4,162,97,219
899,899_0,ABANDONED,SOBOL,978,1,489,1922,1107
900,900_0,FAILED,SOBOL,910,4,56,750,532
901,901_0,ABANDONED,SOBOL,1648,1,353,1206,1669
902,902_0,ABANDONED,SOBOL,1296,3,191,316,1319
903,903_0,ABANDONED,SOBOL,21,0,393,1641,449
904,904_0,ABANDONED,SOBOL,399,2,268,1852,122
905,905_0,ABANDONED,SOBOL,1168,1,67,184,1236
906,906_0,ABANDONED,SOBOL,1776,3,478,1292,1776
907,907_0,ABANDONED,SOBOL,533,1,181,743,898
908,908_0,ABANDONED,SOBOL,653,3,448,18,1599
909,909_0,ABANDONED,SOBOL,1914,0,152,1940,728
910,910_0,FAILED,SOBOL,1017,4,299,580,254
911,911_0,ABANDONED,SOBOL,292,1,95,1375,1389
912,912_0,ABANDONED,SOBOL,165,4,220,1118,1056
913,913_0,RUNNING,SOBOL,1394,2,423,916,177
914,914_0,ABANDONED,SOBOL,1536,2,28,1558,843
915,915_0,ABANDONED,SOBOL,780,0,323,479,1955
916,916_0,ABANDONED,SOBOL,774,2,460,1162,1178
917,917_0,RUNNING,SOBOL,1535,0,133,864,59
918,918_0,ABANDONED,SOBOL,1396,4,295,1724,953
919,919_0,ABANDONED,SOBOL,171,2,122,304,1841
920,920_0,ABANDONED,SOBOL,294,4,247,203,1729
921,921_0,ABANDONED,SOBOL,1023,1,420,1779,602
