start_time,end_time,run_time,program_string,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1747058595,1747058607,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1659 n_samples 1 confidence 0.025 feature_proportion 0.999 n_clusters 26,1659,1,0.999,26,0.025,,,1,,i7186,5026904,,,,,
1747058757,1747058770,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1212 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 30,1212,1,0.999,30,0.1,,,1,,i7186,5026908,,,,,
1747058864,1747058884,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1806 n_samples 1 confidence 0.025 feature_proportion 0.001 n_clusters 27,1806,1,0.001,27,0.025,,,1,,i7186,5026910,,,,,
1747058993,1747059012,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1496 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 25,1496,1,0.999,25,0.1,,,1,,i7186,5026912,,,,,
1747059133,1747059146,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1783 n_samples 1 confidence 0.025 feature_proportion 0.001 n_clusters 27,1783,1,0.001,27,0.025,,,1,,i7186,5026913,,,,,
1747059267,1747059280,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1603 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 25,1603,1,0.001,25,0.005,,,1,,i7186,5026914,,,,,
1747059428,1747059466,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1685 n_samples 1 confidence 0.025 feature_proportion 0.001 n_clusters 26,1685,1,0.001,26,0.025,,,1,,i7186,5026917,,,,,
1747059687,1747059700,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1722 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 27,1722,1,0.001,27,0.005,,,1,,i7186,5026922,,,,,
1747059871,1747059884,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1571 n_samples 1 confidence 0.025 feature_proportion 0.999 n_clusters 25,1571,1,0.999,25,0.025,,,1,,i7186,5026924,,,,,
1747059938,1747059951,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1368 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 27,1368,1,0.999,27,0.1,,,1,,i7186,5026925,,,,,
1747060068,1747060081,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1741 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 26,1741,1,0.001,26,0.01,,,1,,i7186,5026926,,,,,
1747060189,1747060208,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1535 n_samples 1 confidence 0.025 feature_proportion 0.999 n_clusters 25,1535,1,0.999,25,0.025,,,1,,i7186,5026927,,,,,
1747060357,1747060369,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1105 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 32,1105,1,0.999,32,0.1,,,1,,i7186,5026929,,,,,
1747059582,1747060441,859,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1210 n_samples 2458 confidence 0.25 feature_proportion 0.5123271825096511 n_clusters 1,1210,2458,0.5123271825096511,1,0.25,0.18,824.0,0,,i7186,5026919,824.0,865.26953125,655.7130974264705,-1.0,0.4915720647866379
1747060450,1747060463,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1790 n_samples 1 confidence 0.025 feature_proportion 0.001 n_clusters 27,1790,1,0.001,27,0.025,,,1,,i7186,5026930,,,,,
1747060564,1747060576,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1480 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 26,1480,1,0.999,26,0.005,,,1,,i7186,5026931,,,,,
1747060750,1747060788,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1529 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 23,1529,1,0.999,23,0.1,,,1,,i7186,5026932,,,,,
1747060868,1747060887,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1650 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 25,1650,1,0.001,25,0.005,,,1,,i7186,5026933,,,,,
1747061024,1747061049,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1482 n_samples 1 confidence 0.025 feature_proportion 0.999 n_clusters 23,1482,1,0.999,23,0.025,,,1,,i7186,5026934,,,,,
1747061131,1747061144,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1603 n_samples 1 confidence 0.001 feature_proportion 0.001 n_clusters 24,1603,1,0.001,24,0.001,,,1,,i7186,5026938,,,,,
1747061259,1747061272,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1589 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 24,1589,1,0.001,24,0.01,,,1,,i7186,5026939,,,,,
1747061351,1747061364,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1468 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 24,1468,1,0.999,24,0.1,,,1,,i7186,5026943,,,,,
1747061506,1747061531,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1786 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 26,1786,1,0.001,26,0.01,,,1,,i7186,5026946,,,,,
1747061651,1747061664,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1590 n_samples 1 confidence 0.1 feature_proportion 0.001 n_clusters 24,1590,1,0.001,24,0.1,,,1,,i7186,5026949,,,,,
1747061833,1747061852,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1467 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 23,1467,1,0.999,23,0.1,,,1,,i7186,5026952,,,,,
1747061959,1747061972,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1796 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 26,1796,1,0.001,26,0.01,,,1,,i7186,5026953,,,,,
1747062144,1747062157,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1495 n_samples 1 confidence 0.025 feature_proportion 0.001 n_clusters 24,1495,1,0.001,24,0.025,,,1,,i7186,5026954,,,,,
1747062271,1747062284,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1472 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 24,1472,1,0.001,24,0.01,,,1,,i7186,5026958,,,,,
1747062417,1747062436,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1573 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 23,1573,1,0.999,23,0.01,,,1,,i7186,5026959,,,,,
1747062580,1747062599,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1309 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 25,1309,1,0.999,25,0.1,,,1,,i7186,5026960,,,,,
1747062654,1747062667,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1763 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 26,1763,1,0.001,26,0.01,,,1,,i7186,5026961,,,,,
1747062806,1747062818,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1585 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 24,1585,1,0.999,24,0.005,,,1,,i7186,5026963,,,,,
1747062895,1747062913,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1145 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 30,1145,1,0.999,30,0.1,,,1,,i7186,5026965,,,,,
1747063067,1747063080,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1776 n_samples 1 confidence 0.025 feature_proportion 0.001 n_clusters 26,1776,1,0.001,26,0.025,,,1,,i7186,5026969,,,,,
1747063194,1747063207,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1463 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 24,1463,1,0.999,24,0.1,,,1,,i7186,5026971,,,,,
1747063295,1747063308,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1790 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 26,1790,1,0.001,26,0.01,,,1,,i7186,5026973,,,,,
1747063434,1747063447,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1442 n_samples 1 confidence 0.025 feature_proportion 0.001 n_clusters 24,1442,1,0.001,24,0.025,,,1,,i7186,5026975,,,,,
1747063635,1747063648,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1472 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 24,1472,1,0.999,24,0.1,,,1,,i7186,5026979,,,,,
1747063698,1747063711,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1785 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 26,1785,1,0.001,26,0.01,,,1,,i7186,5026981,,,,,
1747063851,1747063864,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1663 n_samples 1 confidence 0.1 feature_proportion 0.001 n_clusters 24,1663,1,0.001,24,0.1,,,1,,i7186,5026983,,,,,
1747063934,1747063952,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1810 n_samples 1 confidence 0.025 feature_proportion 0.001 n_clusters 26,1810,1,0.001,26,0.025,,,1,,i7186,5026985,,,,,
1747064005,1747064018,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1515 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 23,1515,1,0.999,23,0.005,,,1,,i7186,5026986,,,,,
1747064332,1747064370,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1539 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 23,1539,1,0.001,23,0.01,,,1,,i7185,5026996,,,,,
1747064577,1747064589,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1480 n_samples 1 confidence 0.025 feature_proportion 0.999 n_clusters 22,1480,1,0.999,22,0.025,,,1,,i7186,5026998,,,,,
1747064715,1747064734,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1764 n_samples 1 confidence 0.025 feature_proportion 0.001 n_clusters 26,1764,1,0.001,26,0.025,,,1,,i7186,5027000,,,,,
1747064811,1747064824,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1471 n_samples 1 confidence 0.1 feature_proportion 0.999 n_clusters 24,1471,1,0.999,24,0.1,,,1,,i7186,5027002,,,,,
1747064937,1747064949,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1694 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 25,1694,1,0.001,25,0.01,,,1,,i7186,5027005,,,,,
1747064998,1747065011,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1569 n_samples 1 confidence 0.025 feature_proportion 0.001 n_clusters 23,1569,1,0.001,23,0.025,,,1,,i7186,5027006,,,,,
1747064145,1747065151,1006,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2050 n_samples 184 confidence 0.025 feature_proportion 0.001 n_clusters 33,2050,184,0.001,33,0.025,0.16,995.0,0,,i7186,5026989,995.0,752.44140625,605.9673330269608,-1.0,0.9999188385983788
