start_time,end_time,run_time,program_string,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1744590504,1744591191,687,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1059 feature_id 3 batch_size 2237 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 43,1059,3,2237,str\(\'H\'\),1,str\(\'stdev\'\),0.001,43,0.09,667.0,0,,i7120,4336921,667.0,561.32421875,512.3058763586956,-1.0,0.3662493918531087
1744590566,1744591216,650,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 4337 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 32,5000,3,4337,str\(\'H\'\),1,str\(\'stdev\'\),0.999,32,0.08,631.0,0,,i7167,4336937,631.0,536.6171875,505.7707149621212,-1.0,0.2572297900219271
1744590534,1744591339,805,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 1384 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 53,1,3,1384,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,53,0.09,786.0,0,,i7118,4336931,786.0,562.1171875,513.4772858796297,-1.0,0.3550793285066347
1744590564,1744591669,1105,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 4624 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.001 subsets 91,1,3,4624,str\(\'H\'\),2,str\(\'stdev\'\),0.001,91,0.08,1091.0,0,,i7186,4336935,1091.0,536.00390625,502.2298001126126,-1.0,0.2501935473980331
1744590504,1744591744,1240,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2091 feature_id 0 batch_size 1138 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.001 subsets 100,2091,0,1138,str\(\'H\'\),3,str\(\'tstat\'\),0.001,100,0.03,1220.0,0,,i7122,4336915,1220.0,522.73828125,488.5261781754032,-1.0,0.0271953820966064
1744590534,1744591762,1228,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4569 feature_id 0 batch_size 2233 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.999 subsets 100,4569,0,2233,str\(\'KL\'\),3,str\(\'stdev\'\),0.999,100,0.03,1208.0,0,,i7117,4336933,1208.0,526.9140625,492.2562881097561,-1.0,0.0493357615622307
1744590504,1744591762,1258,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4322 feature_id 0 batch_size 2532 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.001 subsets 100,4322,0,2532,str\(\'H\'\),3,str\(\'tstat\'\),0.001,100,0.03,1234.0,0,,i7122,4336916,1234.0,510.77734375,491.4153335813492,-1.0,0.063933541437179
1744590534,1744591773,1239,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2221 feature_id 0 batch_size 462 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.999 subsets 100,2221,0,462,str\(\'KL\'\),3,str\(\'stdev\'\),0.999,100,0.03,1221.0,0,,i7118,4336930,1221.0,544.16015625,493.226875,-1.0,0.0227062547935952
1744600556,1744601059,503,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 632 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.001 subsets 35,1,3,632,str\(\'H\'\),3,str\(\'stdev\'\),0.001,35,0.08,486.0,0,,i7101,4338790,486.0,530.8515625,500.4897365196079,-1.0,0.2519105619389999
1744600584,1744601081,497,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4767 feature_id 3 batch_size 955 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.001 subsets 64,4767,3,955,str\(\'H\'\),3,str\(\'stdev\'\),0.001,64,0.08,485.0,0,,i7101,4338801,485.0,532.9375,499.8259803921569,-1.0,0.2475986370295287
1744600584,1744601093,509,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 1806 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.001 subsets 1,5000,3,1806,str\(\'KL\'\),2,str\(\'tstat\'\),0.001,1,0.09,497.0,0,,i7101,4338803,497.0,561.51953125,516.7956730769231,-1.0,0.4991777899119083
1744600599,1744601095,496,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3010 feature_id 3 batch_size 3229 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.001 subsets 8,3010,3,3229,str\(\'H\'\),2,str\(\'stdev\'\),0.001,8,0.08,485.0,0,,i7099,4338808,485.0,528.2890625,499.8083639705882,-1.0,0.2809974555900592
1744600584,1744601099,515,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4193 feature_id 3 batch_size 1554 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.999 subsets 1,4193,3,1554,str\(\'H\'\),2,str\(\'stdev\'\),0.999,1,0.09,504.0,0,,i7101,4338802,504.0,561.125,516.8017393867924,-1.0,0.4995944184402311
1744600585,1744601113,528,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 666 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 1,1,3,666,str\(\'H\'\),2,str\(\'tstat\'\),0.999,1,0.09,513.0,0,,i7101,4338800,513.0,570.76171875,523.5549045138889,-1.0,0.4993942203162319
1744600615,1744601124,509,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 368 feature_id 3 batch_size 716 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.001 subsets 36,368,3,716,str\(\'KL\'\),3,str\(\'stdev\'\),0.001,36,0.09,487.0,0,,i7097,4338811,487.0,529.47265625,500.28829656862746,-1.0,0.261502036023939
1744600599,1744601126,527,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4659 feature_id 3 batch_size 2870 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.8288704235836332 subsets 41,4659,3,2870,str\(\'KL\'\),1,str\(\'stdev\'\),0.8288704235836332,41,0.08,518.0,0,,i7099,4338807,518.0,526.796875,498.9957320601852,-1.0,0.2410903944128491
1744600615,1744601130,515,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 4549 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.001 subsets 1,5000,3,4549,str\(\'KL\'\),2,str\(\'tstat\'\),0.001,1,0.09,497.0,0,,i7097,4338812,497.0,573.48046875,522.9272085336538,-1.0,0.4995741280898258
1744600585,1744601133,548,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 4773 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.001 subsets 1,1,3,4773,str\(\'H\'\),2,str\(\'stdev\'\),0.001,1,0.09,537.0,0,,i7105,4338798,537.0,560.35546875,517.9811662946429,-1.0,0.4983927787995597
1744600555,1744601134,579,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2159 feature_id 3 batch_size 3418 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 1,2159,3,3418,str\(\'H\'\),2,str\(\'tstat\'\),0.999,1,0.09,559.0,0,,i7102,4338788,559.0,559.34765625,517.2217807112069,-1.0,0.4984360648804244
1744600616,1744601159,543,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 2758 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.001 subsets 1,1,3,2758,str\(\'KL\'\),2,str\(\'stdev\'\),0.001,1,0.08,522.0,0,,i7092,4338814,522.0,567.5546875,523.0628551136364,-1.0,0.4990150162119899
1744600579,1744601166,587,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 671 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.999 subsets 1,1,3,671,str\(\'H\'\),2,str\(\'stdev\'\),0.999,1,0.09,572.0,0,,i7109,4338796,572.0,567.02734375,522.4380208333333,-1.0,0.4995191186953936
1744600599,1744601172,573,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 4419 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 1,1,3,4419,str\(\'KL\'\),1,str\(\'tstat\'\),0.999,1,0.09,553.0,0,,i7098,4338809,553.0,656.1640625,566.0905845905172,-1.0,0.9973473748570094
1744600559,1744601172,613,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 3740 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 1,1,3,3740,str\(\'KL\'\),2,str\(\'tstat\'\),0.999,1,0.08,602.0,0,,i7107,4338792,602.0,574.25,520.6736111111111,-1.0,0.4982593133835602
1744600555,1744601176,621,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 4545 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 1,1,3,4545,str\(\'H\'\),2,str\(\'tstat\'\),0.999,1,0.09,605.0,0,,i7103,4338782,605.0,564.21875,519.1420510912699,-1.0,0.4991340529343679
1744600586,1744601180,594,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 657 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.999 subsets 9,1,3,657,str\(\'KL\'\),2,str\(\'stdev\'\),0.999,9,0.08,569.0,0,,i7100,4338804,569.0,518.0078125,491.0309189618644,-1.0,0.1614503181752392
1744600615,1744601183,568,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4450 feature_id 3 batch_size 4592 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.001 subsets 13,4450,3,4592,str\(\'KL\'\),2,str\(\'stdev\'\),0.001,13,0.08,551.0,0,,i7091,4338815,551.0,534.40625,502.6281524122807,-1.0,0.2381095164899677
1744600547,1744601195,648,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 4717 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 1,5000,3,4717,str\(\'H\'\),2,str\(\'tstat\'\),0.999,1,0.09,627.0,0,,i7103,4338780,627.0,570.9921875,523.0290865384616,-1.0,0.498915368046666
1744600585,1744601195,610,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 2082 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 1,1,3,2082,str\(\'H\'\),1,str\(\'tstat\'\),0.999,1,0.1,589.0,0,,i7099,4338806,589.0,653.25,563.2367443647541,-1.0,0.9988853834177336
1744600616,1744601221,605,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 3459 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 1,1,3,3459,str\(\'KL\'\),1,str\(\'tstat\'\),0.999,1,0.1,588.0,0,,i7095,4338813,588.0,656.5546875,566.460681352459,-1.0,0.9988353338867338
1744600586,1744601222,636,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 2449 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.024555708208437735 subsets 42,5000,3,2449,str\(\'KL\'\),1,str\(\'stdev\'\),0.0245557082084377,42,0.08,617.0,0,,i7100,4338805,617.0,557.4609375,510.474365234375,-1.0,0.3866889890580903
1744600579,1744601228,649,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 3816 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 1,1,3,3816,str\(\'KL\'\),1,str\(\'tstat\'\),0.999,1,0.1,635.0,0,,i7110,4338794,635.0,655.19140625,566.3355232007576,-1.0,0.998779873595626
1744600539,1744601229,690,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4562 feature_id 3 batch_size 2525 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 1,4562,3,2525,str\(\'KL\'\),1,str\(\'tstat\'\),0.999,1,0.1,673.0,0,,i7104,4338777,673.0,661.2265625,564.8237165178572,-1.0,0.9987140426809776
1744600555,1744601244,689,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 2852 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.001 subsets 1,1,3,2852,str\(\'H\'\),2,str\(\'tstat\'\),0.001,1,0.09,669.0,0,,i7102,4338786,669.0,555.76953125,512.487205615942,-1.0,0.4993360546450699
1744600586,1744601358,772,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 484 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 3,1,3,484,str\(\'H\'\),1,str\(\'tstat\'\),0.999,3,0.09,756.0,0,,i7104,4338799,756.0,639.39453125,549.2927684294872,-1.0,0.7563706064064302
1744600614,1744601481,867,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 4018 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.999 subsets 89,5000,3,4018,str\(\'KL\'\),2,str\(\'stdev\'\),0.999,89,0.06,851.0,0,,i7086,4338818,851.0,514.52734375,496.9138829022989,-1.0,0.1866053928144204
1744600615,1744601611,996,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2876 feature_id 3 batch_size 1625 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 62,2876,3,1625,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,62,0.09,980.0,0,,i7097,4338810,980.0,556.23828125,511.736796875,-1.0,0.3795422767486562
