trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
124,,,,,,,,,,,,,,,124_0,FAILED,SOBOL,,,140,2499,3392,0.331163294302299626714614078082,0.661208600172773053316177538363,7.089057603216731173745301930467,str\(\'ks-test\'\),15,str\(\'bounded\'\)
125,,,,,,,,,,,,,,,125_0,FAILED,SOBOL,,,4264,2501,1251,0.949144235972315120086761908169,0.075703191060572869175437915601,0.935146406838670452010831013467,str\(\'t-test\'\),45,str\(\'bounded\'\)
126,,,,,,,,,,,,,,,126_0,FAILED,SOBOL,,,3628,1122,4394,0.075174766136333351362885935032,0.294996619833633288987329024167,4.443963034627959274303066194989,str\(\'ks-test\'\),37,str\(\'bounded\'\)
127,,,,,,,,,,,,,,,127_0,FAILED,SOBOL,,,1966,3878,259,0.704670861229300449224410840543,0.940924477152526361756201822573,8.254875699090771234978092252277,str\(\'t-test\'\),5,str\(\'bounded\'\)
128,,,,,,,,,,,,,,,128_0,FAILED,SOBOL,,,1974,1601,3326,0.026871971642598510565669300831,0.345119067292660453016850397034,1.629287040186114587925203522900,str\(\'ks-test\'\),9,str\(\'bounded\'\)
129,,,,,,,,,,,,,,,129_0,FAILED,SOBOL,,,3602,3399,1405,0.629198250226676414342819043668,0.882881421269848920552192339528,5.435393648121507048642797599314,str\(\'t-test\'\),27,str\(\'bounded\'\)
130,,,,,,,,,,,,,,,130_0,FAILED,SOBOL,,,4296,458,4513,0.254716088796034467733875317208,0.727917442247271506694517029246,9.259196474336087945289364142809,str\(\'ks-test\'\),44,str\(\'bounded\'\)
131,,,,,,,,,,,,,,,131_0,FAILED,SOBOL,,,128,4542,208,0.899866846974939127434822694340,0.001077540194615721636656191507,3.110243907117284933860901219305,str\(\'t-test\'\),23,str\(\'bounded\'\)
132,,,,,,,,,,,,,,,132_0,FAILED,SOBOL,,,896,851,2128,0.811027970153838428934989224217,0.141476798471063369699862732887,0.341448525698855531729236645333,str\(\'ks-test\'\),47,str\(\'bounded\'\)
133,,,,,,,,,,,,,,,133_0,FAILED,SOBOL,,,4702,4149,2527,0.407633628489449617582351947931,0.618827156947925671737209540879,6.646634741558694159380138444249,str\(\'t-test\'\),14,str\(\'bounded\'\)
134,,,,,,,,,,,,,,,134_0,FAILED,SOBOL,,,2875,2130,659,0.533110708743333772119399327494,0.773795175403356516596886649495,7.971357829476707124172207841184,str\(\'ks-test\'\),6,str\(\'bounded\'\)
135,,,,,,,,,,,,,,,135_0,FAILED,SOBOL,,,1530,2869,3987,0.188012785373255608689646578568,0.485514754584059127218154117145,4.321485130926594919742456113454,str\(\'t-test\'\),36,str\(\'bounded\'\)
136,,,,,,,,,,,,,,,136_0,FAILED,SOBOL,,,1766,167,1109,0.494132793489843624712420933065,0.971614730961620765015140932519,3.486035896018147450803326137247,str\(\'ks-test\'\),50,str\(\'bounded\'\)
137,,,,,,,,,,,,,,,137_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2637,4832,4169,0.850743024276569448360874048376,0.260398500083014350359178479266,9.830874569267965767949135624804,str\(\'t-test\'\),17,str\(\'bounded\'\)
138,,,,,,,,,,,,,,,138_0,FAILED,SOBOL,,,4464,1524,2296,0.226265938445925712807493823675,0.105442406598478560786347202338,6.152948388208636210094937268877,str\(\'ks-test\'\),3,str\(\'bounded\'\)
139,,,,,,,,,,,,,,,139_0,FAILED,SOBOL,,,1131,3476,2973,0.618147976411506538951812217420,0.627580137634649926070551373414,2.464610587056726309640453109751,str\(\'t-test\'\),33,str\(\'bounded\'\)
140,,,,,,,,,,,,,,,140_0,FAILED,SOBOL,,,366,2244,4971,0.714720911612734211004749340646,0.518341728024184655865269633068,4.697571630450897650632668955950,str\(\'ks-test\'\),13,str\(\'bounded\'\)
141,,,,,,,,,,,,,,,141_0,FAILED,SOBOL,,,4060,2756,387,0.065610533304512497210225774324,0.245746843231841927135405967420,8.542143042994663204581229365431,str\(\'t-test\'\),30,str\(\'bounded\'\)
142,,,,,,,,,,,,,,,142_0,FAILED,SOBOL,,,3367,1024,3501,0.939092700311914052591077961551,0.400706507701426739576078261962,7.364483955020086014542357588653,str\(\'ks-test\'\),41,str\(\'bounded\'\)
143,,,,,,,,,,,,,,,143_0,FAILED,SOBOL,,,2212,3976,1848,0.340726038139313458508183884987,0.862372281918302174830159856356,1.175879228404723031431444724149,str\(\'t-test\'\),20,str\(\'bounded\'\)
144,,,,,,,,,,,,,,,144_0,FAILED,SOBOL,,,2493,1229,4314,0.527291619444265946548000556504,0.050383156890049574094803119806,8.181134284242055798586079617962,str\(\'t-test\'\),39,str\(\'bounded\'\)
145,,,,,,,,,,,,,,,145_0,FAILED,SOBOL,,,3184,3771,966,0.127802108105272066440605271964,0.713826857600361130984367719066,4.531321556868031841247557167662,str\(\'ks-test\'\),22,str\(\'bounded\'\)
146,,,,,,,,,,,,,,,146_0,FAILED,SOBOL,,,3779,2352,2845,0.752271576082333970347804097401,0.931158456711098536651149970567,0.853890938868746229850614781753,str\(\'t-test\'\),10,str\(\'bounded\'\)
147,,,,,,,,,,,,,,,147_0,FAILED,SOBOL,,,549,2648,2426,0.403284046940505513934027703726,0.332042304076254346512087067822,7.159137125904672771525838470552,str\(\'ks-test\'\),31,str\(\'bounded\'\)
148,,,,,,,,,,,,,,,148_0,FAILED,SOBOL,,,1080,1339,516,0.306703490167856196446649619247,0.441142811575904514320711768960,9.391220858041197772081432049163,str\(\'t-test\'\),1,str\(\'bounded\'\)
149,,,,,,,,,,,,,,,149_0,FAILED,SOBOL,,,4574,3661,4841,0.912934602795168803623937492375,0.790748507786542154107678470609,3.242208319646306513561739848228,str\(\'ks-test\'\),34,str\(\'bounded\'\)
150,,,,,,,,,,,,,,,150_0,FAILED,SOBOL,,,2689,40,1703,0.039444825369864704167621738407,0.573413337690755753328630817123,2.063977382295764773090240851161,str\(\'t-test\'\),47,str\(\'bounded\'\)
151,,,,,,,,,,,,,,,151_0,FAILED,SOBOL,,,1656,4960,3644,0.680705981494858836100547705428,0.159487703822553145149854003648,5.870024019055069430805815500207,str\(\'ks-test\'\),18,str\(\'bounded\'\)
152,,,,,,,,,,,,,,,152_0,FAILED,SOBOL,,,1269,2023,1531,0.998458214089274376235039198946,0.671867417996749316522198114399,6.324728996200487785017685382627,str\(\'t-test\'\),4,str\(\'bounded\'\)
153,,,,,,,,,,,,,,,153_0,FAILED,SOBOL,,,3078,2977,3203,0.345441101921722282241944412817,0.088315094187855727736469191314,0.136031072142533959734578274947,str\(\'ks-test\'\),37,str\(\'bounded\'\)
154,,,,,,,,,,,,,,,154_0,FAILED,SOBOL,,,4963,645,60,0.719930881205946171519372001057,0.305653567584231511400361114283,3.960558916351758274032590634306,str\(\'t-test\'\),45,str\(\'bounded\'\)
155,,,,,,,,,,,,,,,155_0,FAILED,SOBOL,,,693,4354,4663,0.125455728339031319373830797304,0.953534391235560163657680732285,7.805037131452933429898166650673,str\(\'ks-test\'\),15,str\(\'bounded\'\)
156,,,,,,,,,,,,,,,156_0,FAILED,SOBOL,,,160,584,2675,0.214302226731553663308105228680,0.813273035069927541229617418139,5.034677899182774751807301072404,str\(\'t-test\'\),42,str\(\'bounded\'\)
157,,,,,,,,,,,,,,,157_0,FAILED,SOBOL,,,4166,4415,1978,0.567005719941109376236454409081,0.414849365174770334796505721897,1.346433295473456359658825931547,str\(\'ks-test\'\),24,str\(\'bounded\'\)
158,,,,,,,,,,,,,,,158_0,FAILED,SOBOL,,,3571,1786,3861,0.441536250105127703324825461095,0.197506852345541106252824192779,2.670507651712745289529493675218,str\(\'t-test\'\),7,str\(\'bounded\'\)
159,,,,,,,,,,,,,,,159_0,FAILED,SOBOL,,,2104,3214,782,0.837309793658554513129388396919,0.531609632816165689206400202238,9.015439522405154448847497405950,str\(\'ks-test\'\),28,str\(\'bounded\'\)
160,,,,,,,,,,,,,,,160_0,FAILED,SOBOL,,,2149,370,2255,0.656743433775380247574560144130,0.471392343370243882549885938715,7.630442376023158779219102143543,str\(\'t-test\'\),38,str\(\'bounded\'\)
161,,,,,,,,,,,,,,,161_0,FAILED,SOBOL,,,3450,4632,3101,0.062187624234706161130414869831,0.760628412581980217765931229223,3.820047084013931559809407190187,str\(\'ks-test\'\),5,str\(\'bounded\'\)
162,,,,,,,,,,,,,,,162_0,FAILED,SOBOL,,,4124,1651,1215,0.934718020556494555428628245863,0.603715220386162432220089613111,0.310713065146468625510323136041,str\(\'t-test\'\),16,str\(\'bounded\'\)
163,,,,,,,,,,,,,,,163_0,FAILED,SOBOL,,,284,3352,4132,0.281751104801893248463784402702,0.129300036881119018161712119763,6.465141671227291553236682375427,str\(\'ks-test\'\),45,str\(\'bounded\'\)
164,,,,,,,,,,,,,,,164_0,FAILED,SOBOL,,,726,2044,3552,0.380587349288165566196795452925,0.020076515359804033428181568866,8.840757380404509646609767514747,str\(\'t-test\'\),25,str\(\'bounded\'\)
165,,,,,,,,,,,,,,,165_0,FAILED,SOBOL,,,4849,2959,1729,0.776188855385407827647270551097,0.744004055105149775251049959479,2.530095125682652046350540331332,str\(\'ks-test\'\),42,str\(\'bounded\'\)
166,,,,,,,,,,,,,,,166_0,FAILED,SOBOL,,,3043,900,4855,0.152678768511861573387022872339,0.900921297887340211119067134860,1.521028199899941757422539012623,str\(\'t-test\'\),28,str\(\'bounded\'\)
167,,,,,,,,,,,,,,,167_0,FAILED,SOBOL,,,1380,4102,415,0.505584759438410413778797192208,0.362165254581719664450645268516,5.175189582523890052812021167483,str\(\'ks-test\'\),8,str\(\'bounded\'\)
168,,,,,,,,,,,,,,,168_0,FAILED,SOBOL,,,1613,1477,4412,0.815418112404644457313906968920,0.843392178507521794728063468938,7.026162217683159738612630462740,str\(\'t-test\'\),22,str\(\'bounded\'\)
169,,,,,,,,,,,,,,,169_0,FAILED,SOBOL,,,2812,3525,241,0.466593091895803835367217970997,0.384600785147398704921783973987,0.677034934857860259960204984964,str\(\'ks-test\'\),39,str\(\'bounded\'\)
170,,,,,,,,,,,,,,,170_0,FAILED,SOBOL,,,4619,257,3373,0.591103180628269941898622619192,0.227695471053943027106569729767,4.664242453781888286812318256125,str\(\'t-test\'\),31,str\(\'bounded\'\)
171,,,,,,,,,,,,,,,171_0,FAILED,SOBOL,,,959,4746,1271,0.191420707831159248035746145433,0.501306798353791216449337753147,8.358056219297461453265896125231,str\(\'ks-test\'\),11,str\(\'bounded\'\)
172,,,,,,,,,,,,,,,172_0,FAILED,SOBOL,,,514,977,769,0.100444154964759946313535010631,0.641691172258928466121119527088,5.737102973144502016111800912768,str\(\'t-test\'\),34,str\(\'bounded\'\)
173,,,,,,,,,,,,,,,173_0,FAILED,SOBOL,,,3891,4025,3965,0.741776461247354745864868164062,0.118620783951133484945827945012,1.887055596237070753673492617963,str\(\'ks-test\'\),2,str\(\'bounded\'\)
174,,,,,,,,,,,,,,,174_0,FAILED,SOBOL,,,3217,2334,2073,0.368246063066646478478816106872,0.275529665311798455107350491744,3.375183376864530071514991504955,str\(\'t-test\'\),19,str\(\'bounded\'\)
175,,,,,,,,,,,,,,,175_0,FAILED,SOBOL,,,2379,2668,2651,0.974436478361487390387196683150,0.983772501826286283055367221095,9.568076713055372550797983421944,str\(\'ks-test\'\),49,str\(\'bounded\'\)
176,,,,,,,,,,,,,,,176_0,FAILED,SOBOL,,,2333,2461,118,0.163123454568907616524242598643,0.173609877094626413596145653173,2.326791795767843673559127637418,str\(\'ks-test\'\),17,str\(\'bounded\'\)
177,,,,,,,,,,,,,,,177_0,FAILED,SOBOL,,,3322,2542,4538,0.554834879010915771324619072402,0.586579862570390075937609708490,5.980859980949201570865625399165,str\(\'t-test\'\),50,str\(\'bounded\'\)
178,,,,,,,,,,,,,,,178_0,FAILED,SOBOL,,,3937,1162,1421,0.430317179860547183167795992631,0.805860682290047369846774927282,9.968792517867870017767017998267,str\(\'ks-test\'\),33,str\(\'bounded\'\)
179,,,,,,,,,,,,,,,179_0,FAILED,SOBOL,,,409,3840,3225,0.787128476995974768470887283911,0.453319811107590786569687679730,3.658037065703422019424806421739,str\(\'t-test\'\),3,str\(\'bounded\'\)
180,,,,,,,,,,,,,,,180_0,FAILED,SOBOL,,,1244,149,3814,0.878097408290952397003081841831,0.313043090969324089289926860147,1.037961130808107590439703926677,str\(\'ks-test\'\),29,str\(\'bounded\'\)
181,,,,,,,,,,,,,,,181_0,FAILED,SOBOL,,,4431,4853,917,0.279651520812883969124840177756,0.915071605911478402894942973944,7.192482934331522415050130803138,str\(\'t-test\'\),11,str\(\'bounded\'\)
182,,,,,,,,,,,,,,,182_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,2527,1272,2774,0.653174301140010404864710835682,0.695787218924611816639469452639,8.679961983280255921613388636615,str\(\'ks-test\'\),19,str\(\'bounded\'\)
183,,,,,,,,,,,,,,,183_0,FAILED,SOBOL,,,1801,3731,1947,0.004112695312127470984031596402,0.033337207542732359699666488950,4.869659888713621320732727326686,str\(\'t-test\'\),40,str\(\'bounded\'\)
184,,,,,,,,,,,,,,,184_0,FAILED,SOBOL,,,1407,715,2959,0.317907097917050129876059827438,0.550589974168688045530473118561,2.930728386317379641212710339460,str\(\'ks-test\'\),26,str\(\'bounded\'\)
185,,,,,,,,,,,,,,,185_0,FAILED,SOBOL,,,2918,4288,2400,0.963131389388814596053123295860,0.213612812841311089373519394030,9.123681693684309479408511833753,str\(\'t-test\'\),9,str\(\'bounded\'\)
186,,,,,,,,,,,,,,,186_0,FAILED,SOBOL,,,4822,1916,4262,0.090608603484928607052495408425,0.432900499410927286358941046274,5.614843237876892878546186693711,str\(\'ks-test\'\),22,str\(\'bounded\'\)
187,,,,,,,,,,,,,,,187_0,FAILED,SOBOL,,,850,3086,1087,0.692891809036955241829502938344,0.830307726798579115445875231671,1.764855832145549419109897826274,str\(\'t-test\'\),43,str\(\'bounded\'\)
188,,,,,,,,,,,,,,,188_0,FAILED,SOBOL,,,17,1856,1598,0.594063186122104514019781618117,0.939423594553023599829089107516,4.142035392174498120709813520079,str\(\'ks-test\'\),14,str\(\'bounded\'\)
189,,,,,,,,,,,,,,,189_0,FAILED,SOBOL,,,4331,3147,3680,0.249130147084593772666138988825,0.292475428173318507951705669257,7.835789186513983040072162111755,str\(\'t-test\'\),47,str\(\'bounded\'\)
190,,,,,,,,,,,,,,,190_0,FAILED,SOBOL,,,3716,478,558,0.872647851811721886328143682476,0.073183691017329688399684073374,6.826150411355309977068372973008,str\(\'ks-test\'\),35,str\(\'bounded\'\)
191,,,,,,,,,,,,,,,191_0,FAILED,SOBOL,,,1941,4524,4710,0.469058165553957240323512678515,0.659709409190341822259995296918,0.476963157353922750925079299122,str\(\'t-test\'\),6,str\(\'bounded\'\)
192,,,,,,,,,,,,,,,192_0,FAILED,SOBOL,,,1899,880,331,0.955392409518361129805441578355,0.755695639541372643499528294342,4.830880160932429667752785462653,str\(\'t-test\'\),2,str\(\'bounded\'\)
193,,,,,,,,,,,,,,,193_0,FAILED,SOBOL,,,3679,4120,4949,0.325888313634321080680678051067,0.484002061337232614146586229253,8.485577354352921375379992241506,str\(\'ks-test\'\),32,str\(\'bounded\'\)
194,,,,,,,,,,,,,,,194_0,FAILED,SOBOL,,,4372,2100,1831,0.700378211889415958069093903759,0.139958158539608135129128640983,7.463768751353025976413846365176,str\(\'t-test\'\),49,str\(\'bounded\'\)
195,,,,,,,,,,,,,,,195_0,FAILED,SOBOL,,,54,2899,3440,0.082389804797247057077669296632,0.600730236586183297120555835136,1.153642419175244793194679004955,str\(\'ks-test\'\),16,str\(\'bounded\'\)
196,,,,,,,,,,,,,,,196_0,FAILED,SOBOL,,,819,1707,4186,0.241651830533519379473617050280,0.741139947568997703442050806188,3.542985474685206970235640255851,str\(\'t-test\'\),40,str\(\'bounded\'\)
197,,,,,,,,,,,,,,,197_0,FAILED,SOBOL,,,4777,3292,1170,0.602274827968329207195097296790,0.030857413098216057018019498059,9.696877003497444746926703373902,str\(\'ks-test\'\),20,str\(\'bounded\'\)
198,,,,,,,,,,,,,,,198_0,FAILED,SOBOL,,,2950,350,3029,0.476805239161476490661328853093,0.374897752346470936046785027429,6.175874232727103674278623657301,str\(\'t-test\'\),12,str\(\'bounded\'\)
199,,,,,,,,,,,,,,,199_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1454,4650,2318,0.864659516431391272917039714230,0.896109397392719997377241725189,2.364941900698468213448677488486,str\(\'ks-test\'\),29,str\(\'bounded\'\)
200,,,,,,,,,,,,,,,200_0,FAILED,SOBOL,,,1843,2275,2549,0.546965966219082444510490859102,0.379789369830861700538804370808,0.435775903470814240936448413777,str\(\'t-test\'\),43,str\(\'bounded\'\)
201,,,,,,,,,,,,,,,201_0,FAILED,SOBOL,,,2563,2725,2185,0.170746354188770044224554567336,0.856124205965548723540337050508,6.629357734837570070851597847650,str\(\'ks-test\'\),23,str\(\'bounded\'\)
202,,,,,,,,,,,,,,,202_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,4390,995,4048,0.795215941136702908487166041596,0.512088181270286435520233681018,8.109473589834756523941905470565,str\(\'t-test\'\),9,str\(\'bounded\'\)
203,,,,,,,,,,,,,,,203_0,FAILED,SOBOL,,,1209,4005,676,0.422958274744451023785529741872,0.224830893211066723536006861650,4.260114596355706773067595349858,str\(\'ks-test\'\),26,str\(\'bounded\'\)
204,,,,,,,,,,,,,,,204_0,FAILED,SOBOL,,,440,274,1344,0.271555940628051772911533134902,0.115635333562269806972899743869,1.647405654828064225370098938583,str\(\'t-test\'\),5,str\(\'bounded\'\)
205,,,,,,,,,,,,,,,205_0,FAILED,SOBOL,,,3983,4725,3309,0.885463440505787735546050498670,0.652349775377661034170273524069,5.340529807692393937657016067533,str\(\'ks-test\'\),35,str\(\'bounded\'\)
206,,,,,,,,,,,,,,,206_0,FAILED,SOBOL,,,3289,1418,186,0.011973544109612703489897711506,0.996381753204390374634158433764,9.321103471564128994941711425781,str\(\'t-test\'\),46,str\(\'bounded\'\)
207,,,,,,,,,,,,,,,207_0,FAILED,SOBOL,,,2286,3582,4457,0.645558550925925400676419485535,0.270597373731434331922685032623,2.971286538838409096996429070714,str\(\'ks-test\'\),13,str\(\'bounded\'\)
208,,,,,,,,,,,,,,,208_0,FAILED,SOBOL,,,2416,1291,2000,0.458864429030567400058515659111,0.583715760610997724810999898182,5.135794759071433013275509438245,str\(\'ks-test\'\),46,str\(\'bounded\'\)
209,,,,,,,,,,,,,,,209_0,FAILED,SOBOL,,,3258,3709,2731,0.823392795877531225023915339989,0.184390784127637735734239754493,1.324807968745008057709355853149,str\(\'t-test\'\),16,str\(\'bounded\'\)
210,,,,,,,,,,,,,,,210_0,FAILED,SOBOL,,,3853,89,843,0.198915591076016418092820003949,0.466052314449101667825914319110,2.805648245749995162157119921176,str\(\'ks-test\'\),5,str\(\'bounded\'\)
211,,,,,,,,,,,,,,,211_0,FAILED,SOBOL,,,472,4911,3878,0.582879730923101302408895207918,0.801048791090026468530993497552,8.959485316264443000022765772883,str\(\'t-test\'\),38,str\(\'bounded\'\)
212,,,,,,,,,,,,,,,212_0,FAILED,SOBOL,,,1006,1102,3142,0.734274443468079018870753316151,0.910138838447630438288626919530,6.345822777163237837783071881859,str\(\'ks-test\'\),8,str\(\'bounded\'\)
213,,,,,,,,,,,,,,,213_0,FAILED,SOBOL,,,4651,3898,1513,0.108675713278353208712800892499,0.325652818230912077801519899367,0.035750903283245864805461877722,str\(\'t-test\'\),28,str\(\'bounded\'\)
214,,,,,,,,,,,,,,,214_0,FAILED,SOBOL,,,2766,2479,4642,0.982157999256625724449065728550,0.043995334777981044693806467194,4.015676431463100826135814713780,str\(\'ks-test\'\),42,str\(\'bounded\'\)
215,,,,,,,,,,,,,,,215_0,FAILED,SOBOL,,,1582,2520,4,0.360279451023787278263199596040,0.692802244419231993965979654604,7.670428083181382028499228908913,str\(\'t-test\'\),25,str\(\'bounded\'\)
216,,,,,,,,,,,,,,,216_0,FAILED,SOBOL,,,1344,536,4784,0.054344293897971511497768659638,0.210627353157848112852335020762,9.531166298007592629915052384604,str\(\'ks-test\'\),11,str\(\'bounded\'\)
217,,,,,,,,,,,,,,,217_0,FAILED,SOBOL,,,3002,4464,494,0.664344520829617923851628802367,0.561248571710661003919540235074,3.181446883629076349819797542295,str\(\'t-test\'\),31,str\(\'bounded\'\)
218,,,,,,,,,,,,,,,218_0,FAILED,SOBOL,,,4886,1834,3627,0.289862240428104989131696811455,0.842916968882083894598622464400,2.160134439676068662805619169376,str\(\'ks-test\'\),39,str\(\'bounded\'\)
219,,,,,,,,,,,,,,,219_0,FAILED,SOBOL,,,768,3166,1642,0.927339288201183054027865182434,0.427968202253803609025339937943,5.853356110887602881120983511209,str\(\'t-test\'\),22,str\(\'bounded\'\)
220,,,,,,,,,,,,,,,220_0,FAILED,SOBOL,,,236,1895,984,0.768084884036332349310782774410,0.287664003562182191142682086138,8.241211601861753166531343595125,str\(\'ks-test\'\),49,str\(\'bounded\'\)
221,,,,,,,,,,,,,,,221_0,FAILED,SOBOL,,,4091,3105,4375,0.387958002777770150082403688430,0.952155616434291030003578271135,4.391755090035498909628586261533,str\(\'t-test\'\),19,str\(\'bounded\'\)
222,,,,,,,,,,,,,,,222_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,3496,773,2482,0.513435202002525348241590563703,0.670490782812237728904847244848,0.870179873902350742298494878924,str\(\'ks-test\'\),2,str\(\'bounded\'\)
223,,,,,,,,,,,,,,,223_0,FAILED,SOBOL,,,2180,4227,2867,0.145069580284878624221178711196,0.070319107597693802924609940419,7.063664186921903009874768031295,str\(\'t-test\'\),35,str\(\'bounded\'\)
224,,,,,,,,,,,,,,,224_0,FAILED,SOBOL,,,2066,2151,3943,0.352932613085955360077150544384,0.880018746960908204712836777617,5.676264021588489860903337103082,str\(\'ks-test\'\),30,str\(\'bounded\'\)
225,,,,,,,,,,,,,,,225_0,FAILED,SOBOL,,,3528,2852,713,0.990237162390723790750257649051,0.355902353743091204307802399853,2.027080935689620666551036265446,str\(\'t-test\'\),10,str\(\'bounded\'\)
226,,,,,,,,,,,,,,,226_0,FAILED,SOBOL,,,4202,794,2590,0.117714257515966896905368344051,0.013807664118707180245237964300,3.358437878659926489888221112778,str\(\'ks-test\'\),21,str\(\'bounded\'\)
227,,,,,,,,,,,,,,,227_0,FAILED,SOBOL,,,201,4208,2056,0.727917443176731460141581919743,0.723104123396798970091481351119,9.664313744420185869898887176532,str\(\'t-test\'\),38,str\(\'bounded\'\)
228,,,,,,,,,,,,,,,228_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,647,401,302,0.574754347605630711015578526712,0.613892961833626071843639238068,6.886673340887763394846388109727,str\(\'ks-test\'\),18,str\(\'bounded\'\)
